GENDER,MARITAL_STATUS,LOANTYPE,PAYMENT_TYPE,APPLY_TERM_TIME,AGE,MONTHLY_INCOME_WHITHOUT_TAX,GAGE_TOTLE_PRICE,APPLY_AMOUNT,APPLY_INTEREST_RATE,Label
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,3500.0,417150.07,203000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,5000.0,745800.21,340000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,3500.0,368913.66,182000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,4800.0,438746.37,210000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,10000.0,558439.0,440000.0,6.6555,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,8000.0,467814.0,374000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,50000.0,736982.85,320000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,26000.0,676295.0,330000.0,4.158,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,10000.0,1300603.26,410000.0,4.158,0
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,240,25,9000.0,797739.0,630000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,4000.0,496686.92,210000.0,4.158,0
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,25,8000.0,1060946.87,445000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,8000.0,776112.51,360000.0,4.158,0
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,240,25,5000.0,448475.0,350000.0,5.202000000000001,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,6200.0,1043696.54,270000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,6400.0,758376.53,390000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,5000.0,912540.37,230000.0,4.158,0
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,6000.0,1022895.63,400000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,10000.0,1585487.49,680000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,10000.0,1478747.61,400000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,8000.0,581562.67,220000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,5000.0,1090478.24,460000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,5000.0,701710.98,310000.0,4.158,0
Male,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,25,12000.0,787720.0,450000.0,4.158,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,7000.0,489809.0,390000.0,5.814,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,6000.0,443392.0,350000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,25,10000.0,330000.0,264000.0,6.426,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,3800.0,249778.0,199000.0,4.158,1
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,240,26,5000.0,269059.0,213000.0,4.896,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,3800.0,272616.0,208000.0,6.12,1
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,26,0.0,2131510.0,1700000.0,6.6555,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,8000.0,620562.0,490000.0,6.6555,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,8000.0,741118.23,388000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,10000.0,1019284.94,470000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,7000.0,987695.02,370000.0,5.0489999999999995,0
Male,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,26,8000.0,1055684.0,600000.0,6.0435,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,20000.0,444604.0,310000.0,5.814,1
Male,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,26,5150.0,1132367.26,495000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,6000.0,269169.0,210000.0,5.51,1
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,6000.0,546339.0,430000.0,6.6555,1
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,240,26,14000.0,879479.0,630000.0,4.158,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,6000.0,971409.99,420000.0,4.032,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,6500.0,754727.85,370000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,6000.0,970990.29,420000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,8000.0,753443.2,390000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,6000.0,502988.0,400000.0,5.0489999999999995,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,6000.0,587330.0,410000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,4800.0,923596.15,500000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,3500.0,642498.32,299000.0,5.0489999999999995,0
Male,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,26,5000.0,970621.87,368000.0,5.0489999999999995,0
Male,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,26,8000.0,401285.0,320000.0,6.426,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,4000.0,306406.0,240000.0,4.158,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,4600.0,781157.27,320000.0,4.158,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,26,107000.0,413741.0,290000.0,4.158,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,9000.0,753832.7,335000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,5000.0,845847.72,380000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,0.0,1020018.54,470000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,26,6500.0,782946.72,390000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,0.0,453341.0,360000.0,4.158,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,6650.0,763698.26,350000.0,4.158,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,27,7360.0,870853.65,410000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,11000.0,1030179.0,720000.0,6.6555,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,10000.0,760974.0,530000.0,6.6555,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,10000.0,1034618.42,460000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,5000.0,730034.53,310000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,7797.0,688923.89,290000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,27,10000.0,1013977.95,390000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,6666666.667,1114920.06,510000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,10300.0,1417035.18,570000.0,4.158,0
Female,Married,Second-Hand,Matching_The_Principal_Repayment,240,27,20000.0,1638611.44,660000.0,4.158,0
Male,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,27,8000.0,326510.0,259000.0,6.0435,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,9500.0,517531.22,220000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,8000.0,851714.21,360000.0,4.158,0
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,15000.0,616193.43,290000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,7000.0,590499.0,470000.0,4.158,0
Male,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,27,8500.0,571171.0,300000.0,5.814,1
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,240,27,13000.0,1176147.0,940000.0,5.814,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,9300.0,594473.0,450000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,5800.0,718454.71,330000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,5500.0,651071.26,310000.0,4.158,0
Female,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,27,6000.0,656394.69,310000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,8500.0,1068736.33,430000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,27,25000.0,1635323.08,688000.0,4.158,0
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,12000.0,308275.0,246000.0,6.12,1
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,5000.0,395971.73,155000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,6000.0,810426.96,340000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,4000.0,441165.0,350000.0,6.12,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,5000.0,747040.24,350000.0,4.158,0
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,27,6000.0,682478.14,300000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,5000.0,538762.0,380000.0,6.0435,1
Male,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,28,4000.0,617558.64,220000.0,4.158,0
Male,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,28,6000.0,217360.0,164000.0,7.524,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,6000.0,1067015.37,280000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,6000.0,670467.0,530000.0,6.6555,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,8000.0,952870.99,400000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,5000.0,321953.0,257000.0,4.158,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,8500.0,757257.79,320000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,40000.0,739022.11,290000.0,4.158,0
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,240,28,12000.0,722343.0,570000.0,6.0435,1
Female,Single,Second-Hand,Matching_The_Principal_Repayment,240,28,8000.0,263934.0,201000.0,4.158,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,7500.0,634877.0,500000.0,5.0489999999999995,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,8000.0,1038458.25,510000.0,4.032,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,8000.0,703946.79,360000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,5000.0,514465.0,350000.0,6.6555,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,4900.0,746008.74,320000.0,5.0489999999999995,0
Male,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,28,5000.0,257457.0,200000.0,4.158,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,0.0,873818.79,310000.0,5.0489999999999995,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,28,10000.0,953662.01,378000.0,4.158,0
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,8000.0,548995.0,430000.0,6.0435,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,8000.0,646971.1,250000.0,4.158,0
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,5000.0,738060.42,310000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,10000.0,468395.0,370000.0,6.6555,1
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,240,28,5000.0,723067.45,320000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,10000.0,631730.0,440000.0,5.0489999999999995,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,18000.0,391737.0,313000.0,5.814,1
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,28,6000.0,381800.0,300000.0,6.12,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,8600.0,477841.0,380000.0,5.0489999999999995,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,28,5000.0,513639.0,410000.0,5.814,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,29,25500.0,1051248.22,389000.0,5.0489999999999995,0
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,29,5000.0,691080.26,340000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,29,5000.0,428175.0,340000.0,6.6555,1
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,240,29,5000.0,718281.85,340000.0,4.158,0
Female,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,29,5000.0,586177.85,250000.0,4.158,0
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,29,12000.0,678440.0,470000.0,5.202000000000001,1
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,29,8000.0,859788.0,680000.0,6.6555,1
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,29,12000.0,1142500.0,450000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,29,35000.0,557940.98,240000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,29,35000.0,1373538.46,240000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,29,9000.0,1127599.84,510000.0,4.158,0
Male,Married,Second-Hand,Matching_The_Principal_Repayment,240,29,11000.0,712989.53,299000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,29,7000.0,1426674.1,600000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,29,8000.0,1043194.39,500000.0,4.158,0
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,240,29,8000.0,893533.51,440000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,29,9800.0,1650092.02,710000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,29,8000.0,699401.0,480000.0,5.202000000000001,1
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,29,8000.0,300120.0,230000.0,5.814,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,29,20000.0,267031.0,205000.0,6.426,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,29,4100.0,609750.36,270000.0,5.0489999999999995,0
Male,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,29,8000.0,725461.02,261000.0,4.158,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,29,11000.0,533940.0,420000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,29,8000.0,645412.84,270000.0,4.158,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,30,8000.0,153922.0,123000.0,5.0489999999999995,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,6000.0,152079.0,121000.0,6.12,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,6000.0,233188.0,180000.0,6.12,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,6000.0,233188.0,180000.0,6.12,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,6000.0,1076216.28,510000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,10000.0,912655.57,430000.0,4.158,0
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,30,50000.0,2337779.0,1820000.0,5.814,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,3800.0,706642.31,320000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,10000.0,1868010.27,690000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,8000.0,786730.94,270000.0,5.0489999999999995,0
Male,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,30,8000.0,297475.0,227000.0,6.12,1
Male,Single,Second-Hand,Matching_The_Principal_Repayment,240,30,5600.0,354822.0,270000.0,5.0489999999999995,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,7337.0,568283.72,255000.0,4.158,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,30,10000.0,1280423.59,570000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,10000.0,362901.0,290000.0,5.0489999999999995,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,13000.0,1067412.0,850000.0,5.202000000000001,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,0.0,710986.0,560000.0,4.158,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,8500.0,970329.71,480000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,8000.0,342365.0,270000.0,6.12,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,8000.0,1159167.48,520000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,8500.0,557670.29,260000.0,4.158,0
Female,Married,Second-Hand,Matching_The_Principal_Repayment,240,30,12000.0,620000.0,490000.0,5.202000000000001,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,7000.0,424177.0,330000.0,5.0489999999999995,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,13700.0,427481.0,340000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,30,12000.0,904815.44,430000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,7500.0,642226.61,308000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,30,60000.0,3630000.0,2540000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,0.0,855747.86,380000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,9000.0,1016808.17,440000.0,4.158,0
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,30,12520.0,390146.47,170000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,0.0,1006777.8,420000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,30,10000.0,1010406.34,380000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,3500.0,184750.0,140000.0,6.6555,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,31,13000.0,493165.0,394000.0,4.158,1
Female,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,31,6000.0,638721.0,510000.0,4.158,1
Female,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,31,6000.0,436152.0,340000.0,5.0489999999999995,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,6000.0,419525.0,150000.0,6.6555,1
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,0.0,597793.85,250000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,240,31,15000.0,1072976.81,480000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,18000.0,1285147.64,510000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,8000.0,217618.0,174000.0,5.814,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,10000.0,1354248.95,670000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,9000.0,1345414.22,660000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,9800.0,1041615.12,510000.0,4.158,0
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,240,31,4000.0,670048.09,160000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,10000.0,971409.99,380000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,8000.0,579084.0,460000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,0.0,871859.75,400000.0,4.158,0
Male,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,31,10000.0,744218.41,320000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,5000.0,607243.24,270000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,4500.0,355237.0,284000.0,6.0435,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,4500.0,332233.0,260000.0,6.12,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,6000.0,467068.0,370000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,8000.0,636384.12,330000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,8500.0,1120348.49,520000.0,4.158,0
Male,Divorce,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,8000.0,1084178.42,500000.0,4.158,0
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,6500.0,469680.0,375000.0,6.6555,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,8000.0,706495.87,320000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,31,10000.0,541740.0,430000.0,6.12,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,3000.0,249778.0,199000.0,4.158,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,8000.0,300493.0,240000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,3150.0,453611.19,208000.0,4.158,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,32,58000.0,1018381.31,480000.0,5.0489999999999995,0
Female,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,32,9000.0,432811.0,340000.0,4.158,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,5000.0,949757.06,350000.0,4.032,0
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,240,32,5500.0,704635.09,360000.0,4.158,0
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,9000.0,733061.0,510000.0,6.6555,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,8000.0,622957.06,280000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,14000.0,871871.0,230000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,7000.0,428930.0,340000.0,4.158,1
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,5000.0,353120.0,280000.0,6.0435,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,32,10000.0,326677.0,240000.0,5.0489999999999995,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,3200.0,317166.0,253000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,14000.0,1617115.37,570000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,25000.0,1181421.0,800000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,15000.0,1356745.51,560000.0,4.158,0
Female,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,32,8000.0,564347.0,450000.0,5.0489999999999995,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,5600.0,459036.0,360000.0,6.12,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,8000.0,848539.4,390000.0,5.0489999999999995,0
Female,Unknown,Frist-Hand,Matching_The_Principal_Repayment,240,32,10000.0,437514.94,210000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,10000.0,555506.0,440000.0,4.896,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,6500.0,928800.66,420000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,16000.0,916564.82,480000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,240,32,5800.0,378059.0,300000.0,6.6555,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,32,8000.0,984982.0,370000.0,5.814,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,32,11000.0,1995761.0,790000.0,6.12,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,1.13,408722.0,320000.0,6.6555,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,32,13000.0,371477.0,297000.0,5.202000000000001,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,6200.0,859612.78,360000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,32,5000.0,622627.51,340000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,32,15000.0,662421.0,490000.0,6.6555,1
